,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil,wer_improved,wil_improved
766,766,20,0,"paducah, kentucky, usa",english462,english,male,1564,usa,FALSE,,,,0.014492754,0.014492754,0.101449275,0.129528986,FALSE,FALSE
767,767,53,0,"brooklyn, new york, usa",english463,english,female,1571,usa,FALSE,,,,0,0,0.144927536,0.211730072,FALSE,FALSE
768,768,27,0,"ottawa, ontario, canada",english464,english,male,1618,canada,FALSE,,,,0.014492754,0.014285714,0.086956522,0.166351607,FALSE,FALSE
769,769,20,0,"aylesbury, buckinghamshire, uk",english465,english,male,1635,uk,FALSE,,,,0.101449275,0.139676539,0.15942029,0.247025741,FALSE,FALSE
770,770,18,0,"portland, maine, usa",english466,english,male,1637,usa,FALSE,,,,0.028985507,0.043265132,0.086956522,0.128458498,FALSE,FALSE
771,771,23,1,"pozzuoli, italy",english467,english,male,1639,italy,FALSE,,,,0.014492754,0.028775467,0.057971014,0.085066163,FALSE,FALSE
772,772,30,0,"myrtle beach, south carolina, usa",english468,english,male,1640,usa,FALSE,,,,0.043478261,0.071611253,0.101449275,0.154092072,FALSE,FALSE
773,773,22,0,"knoxville, tennessee, usa",english469,english,male,1641,usa,FALSE,,,,0.028985507,0.042650104,0.15942029,0.249944259,FALSE,FALSE
774,774,76,0,"plantersville, arkansas, usa",english47,english,female,107,usa,FALSE,,,,0.014492754,0.028775467,0.115942029,0.1951114,FALSE,FALSE
775,775,21,0,"leighton buzzard, uk",english470,english,male,1642,uk,FALSE,,,,0.202898551,0.311374616,0.275362319,0.415098421,FALSE,FALSE
776,776,26,0,"calgary, alberta, canada",english471,english,female,1648,canada,FALSE,,,,0,0,0.057971014,0.086091283,FALSE,FALSE
777,777,26,0,"rota, spain",english472,english,male,1649,spain,FALSE,,,,0.028985507,0.057130855,0.246376812,0.363903986,FALSE,FALSE
778,778,20,0,"nottingham, uk",english473,english,male,1650,uk,FALSE,,,,0.057971014,0.11258139,0.217391304,0.329192547,FALSE,FALSE
779,779,33,0,"rochester, minnesota, usa",english474,english,female,1656,usa,FALSE,,,,0,0,0.086956522,0.14146658,FALSE,FALSE
780,780,29,0,"ogden, utah, usa",english475,english,female,1657,usa,FALSE,,,,0.014492754,0.028775467,0.057971014,0.086091283,FALSE,FALSE
781,781,64,0,"manchester, new hampshire, usa",english476,english,female,1658,usa,FALSE,,,,0.028985507,0.043265132,0.144927536,0.211730072,FALSE,FALSE
782,782,31,0,"san diego, california, usa",english477,english,female,1659,usa,FALSE,,,,0.028985507,0.043265132,0.043478261,0.085066163,FALSE,FALSE
783,783,19,0,"sydney, nova scotia, canada",english478,english,male,1661,canada,FALSE,,,,0,0,0.115942029,0.170345596,FALSE,FALSE
784,784,64,0,"new york, new york, usa",english479,english,female,1664,usa,FALSE,,,,0.072463768,0.11258139,0.130434783,0.209486166,FALSE,FALSE
785,785,26,0,"port moresby, national capital district, papua new guinea",english48,english,male,108,papua new guinea,FALSE,,,,0.043478261,0.071611253,0.115942029,0.170345596,FALSE,FALSE
786,786,58,0,"winston-salem, north carolina, usa",english480,english,male,1665,usa,FALSE,,,,0.014492754,0.028775467,0.101449275,0.180733163,FALSE,FALSE
787,787,88,0,"stringtown, oklahoma, usa",english481,english,female,1666,usa,FALSE,,,,0.15942029,0.208502415,0.275362319,0.37173913,FALSE,FALSE
788,788,74,0,"yeadon, pennsylvania, usa",english482,english,female,1667,usa,FALSE,,,,0,0,0.028985507,0.043265132,FALSE,FALSE
789,789,19,0,"boston, massachusetts, usa",english483,english,male,1668,usa,FALSE,,,,0.014492754,0.028775467,0.130434783,0.197324415,FALSE,FALSE
790,790,24,0,"dublin, ireland",english484,english,male,1672,ireland,FALSE,,,,0.057971014,0.099531117,0.130434783,0.209486166,FALSE,FALSE
791,791,20,0,"cromwell, connecticut, usa",english485,english,male,1674,usa,FALSE,,,,0,0,0.057971014,0.086091283,FALSE,FALSE
792,792,53,0,"corentyne, guyana",english486,english,female,1683,guyana,FALSE,,,,0.043478261,0.070600414,0.144927536,0.226247987,FALSE,FALSE
793,793,22,0,"london, uk",english487,english,female,1688,uk,FALSE,,,,0.260869565,0.428853755,0.826086957,0.916521739,FALSE,FALSE
794,794,35,0,"irvine, scotland, uk",english488,english,female,1692,uk,FALSE,,,,0,0,0.043478261,0.085066163,FALSE,FALSE
795,795,46,0,"kingston, jamaica",english489,english,female,1694,jamaica,FALSE,,,,0.173913043,0.289446826,0.362318841,0.485125858,FALSE,FALSE
796,796,43,0,"castro valley, california, usa",english49,english,male,109,usa,FALSE,,,,0,0,0.101449275,0.155906895,FALSE,FALSE
797,797,18,0,"auckland, new zealand",english490,english,male,1709,new zealand,FALSE,,,,0.115942029,0.18983466,0.260869565,0.43205209,FALSE,FALSE
798,798,79,0,"westmoreland, jamaica",english491,english,female,1713,jamaica,FALSE,,,,0.173913043,0.286561265,0.376811594,0.507754894,FALSE,FALSE
799,799,22,0,"omaha, nebraska, usa",english492,english,female,1716,usa,FALSE,,,,0.043478261,0.071611253,0.101449275,0.155906895,FALSE,FALSE
800,800,20,0,"miami, florida, usa",english493,english,male,1718,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
801,801,27.5,0,"findlay, ohio, usa",english494,english,male,1719,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
802,802,21,0,"kirkland, washington, usa",english495,english,male,1720,usa,FALSE,,,,0.115942029,0.206947997,0.202898551,0.314990942,FALSE,FALSE
803,803,20,0,"london, england, uk",english496,english,male,1724,uk,FALSE,,,,0.028985507,0.043265132,0.072463768,0.113995241,FALSE,FALSE
804,804,22,0,"cleveland, ohio, usa",english497,english,male,1726,usa,FALSE,,,,0,0,0.971014493,0.980676329,FALSE,FALSE
805,805,27,0,"prince george, british columbia, canada",english498,english,male,1727,canada,FALSE,,,,0,0,0.072463768,0.127024723,FALSE,FALSE
806,806,21,0,"st. paul, minnesota, usa",english499,english,female,1728,usa,FALSE,,,,0.086956522,0.154092072,0.173913043,0.249944259,FALSE,FALSE
807,807,62,0,"fairfax, virginia, usa",english5,english,male,110,usa,FALSE,,,,0.057971014,0.071611253,0.115942029,0.1685053,FALSE,FALSE
808,808,29,0,"baltic, south dakota, usa",english50,english,female,111,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
809,809,38,0,"albury, new south wales, australia",english500,english,male,1733,australia,FALSE,,,,0,0,0.115942029,0.182916118,FALSE,FALSE
810,810,64,0,"pittsburgh, pennsylvania, usa",english501,english,female,1734,usa,FALSE,,,,0.014492754,0.014285714,0.072463768,0.113995241,FALSE,FALSE
811,811,30,0,"farmington hills, michigan, usa",english502,english,female,1735,usa,FALSE,,,,0,0,0.130434783,0.209486166,FALSE,FALSE
812,812,29,0,"benin city, nigeria",english503,english,female,1739,nigeria,FALSE,,,,0.014492754,0.028775467,0.260869565,0.338672769,FALSE,FALSE
813,813,25,0,"west palm beach, florida, usa",english504,english,male,1786,usa,FALSE,,,,0.028985507,0.042650104,0.217391304,0.329192547,FALSE,FALSE
814,814,50,0,"beirut, lebanon",english505,english,female,1798,lebanon,FALSE,,,,0.028985507,0.043265132,0.130434783,0.182916118,FALSE,FALSE
815,815,30,0,"new orleans, louisiana, usa",english506,english,female,1799,usa,FALSE,,,,0.014492754,0.028775467,0.057971014,0.099531117,FALSE,FALSE
816,816,21,0,"accra, ghana",english507,english,male,1800,ghana,FALSE,,,,0.043478261,0.070600414,0.275362319,0.396135266,FALSE,FALSE
817,817,20,0,"winfield, illinois, usa",english508,english,female,1801,usa,FALSE,,,,0.028985507,0.043265132,0.086956522,0.115050167,FALSE,FALSE
818,818,44,0,"coudersport, pennsylvania, usa",english509,english,female,1802,usa,FALSE,,,,0.014492754,0.028775467,0.072463768,0.113995241,FALSE,FALSE
819,819,67,0,"detroit, michigan, usa",english51,english,male,112,usa,FALSE,,,,0.014492754,0.028775467,0.057971014,0.099531117,FALSE,FALSE
820,820,66,0,"philadelphia, pennsylvania, usa",english510,english,female,1803,usa,FALSE,,,,0.028985507,0.043265132,0.130434783,0.209486166,FALSE,FALSE
821,821,31,0,"montgomery, alabama, usa",english511,english,female,1818,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
822,822,54,0,"salina, kansas, usa",english512,english,female,1819,usa,FALSE,,,,0.072463768,0.139676539,0.144927536,0.223857302,FALSE,FALSE
823,823,52,0,"bocas del toro, panama",english513,english,female,1856,panama,FALSE,,,,0.028985507,0.057130855,0.130434783,0.22128488,FALSE,FALSE
824,824,57,0,"youngstown, ohio, usa",english514,english,male,1872,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
825,825,55,0,"youngstown, ohio, usa",english515,english,female,1873,usa,FALSE,,,,0,0,0.057971014,0.086091283,FALSE,FALSE
826,826,32,0,"dripping springs, texas, usa",english516,english,female,1875,usa,FALSE,,,,0,0,0.086956522,0.14146658,FALSE,FALSE
827,827,33,0,"colorado springs, colorado, usa",english517,english,male,1876,usa,FALSE,,,,0.043478261,0.071611253,0.130434783,0.182916118,FALSE,FALSE
828,828,24,0,"kells, meath, ireland",english518,english,male,1878,ireland,FALSE,,,,0.043478261,0.070600414,0.130434783,0.209486166,FALSE,FALSE
829,829,18,1,"karachi, pakistan",english519,english,female,1882,pakistan,FALSE,,,,0.043478261,0.042650104,0.086956522,0.11258139,FALSE,FALSE
830,830,20,0,"calgary, alberta, canada",english52,english,male,113,canada,FALSE,,,,0,0,0.057971014,0.11258139,FALSE,FALSE
831,831,47,0,"st. paul, minnesota, usa",english520,english,female,1884,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
832,832,25,0,"bethesda, maryland, usa",english521,english,female,1886,usa,FALSE,,,,0,0,0.028985507,0.057130855,FALSE,FALSE
833,833,22,0,"bethpage, new york, usa",english522,english,female,1887,usa,FALSE,,,,0,0,0.028985507,0.043265132,FALSE,FALSE
834,834,18,0,"madison, wisconsin, usa",english523,english,female,1888,usa,FALSE,,,,0.028985507,0.043265132,0.072463768,0.113995241,FALSE,FALSE
835,835,19,0,"downers grove, illinois, usa",english524,english,male,1890,usa,FALSE,,,,0.072463768,0.125258799,0.202898551,0.314990942,FALSE,FALSE
836,836,18,0,"albion, new york, usa",english525,english,female,1893,usa,FALSE,,,,0,0,0.231884058,0.335748792,FALSE,FALSE
837,837,20,0,"woodbridge, virginia, usa",english526,english,male,1895,usa,FALSE,,,,0.014492754,0.028775467,0.043478261,0.071611253,FALSE,FALSE
838,838,25,0,"wynnewood, pennsylvania, usa",english527,english,female,1907,usa,FALSE,,,,0.028985507,0.057130855,0.057971014,0.099531117,FALSE,FALSE
839,839,52,0,"green bay, wisconsin, usa",english528,english,female,1908,usa,FALSE,,,,0,0,0.028985507,0.057130855,FALSE,FALSE
840,840,29,0,"burlington, vermont, usa",english529,english,female,1925,usa,FALSE,,,,0.014492754,0.028775467,0.115942029,0.170345596,FALSE,FALSE
841,841,63,0,"syracuse, new york, usa",english53,english,male,114,usa,FALSE,,,,0.043478261,0.057130855,0.115942029,0.170345596,FALSE,FALSE
842,842,50,0,"detroit, michigan, usa",english530,english,female,1926,usa,FALSE,,,,0,0,0.057971014,0.099531117,FALSE,FALSE
843,843,29,0,"nokesville, virginia, usa",english531,english,female,1928,usa,FALSE,,,,0,0,0.057971014,0.086091283,FALSE,FALSE
844,844,23,0,"bristol, connecticut, usa",english532,english,female,1933,usa,FALSE,,,,0,0,0.173913043,0.252587992,FALSE,FALSE
845,845,38,0,"fairfax, virginia, usa",english533,english,female,1934,usa,FALSE,,,,0,0,0.057971014,0.086091283,FALSE,FALSE
846,846,29,0,"mineola, new york, usa",english534,english,female,1951,usa,FALSE,,,,0,0,0.043478261,0.071611253,FALSE,FALSE
847,847,22,0,"plymouth, massachusetts, usa",english535,english,female,1955,usa,FALSE,,,,0,0,0.072463768,0.100570927,FALSE,FALSE
848,848,21,0,"richmond, virginia, usa",english536,english,female,1956,usa,FALSE,,,,0,0,0.144927536,0.199217851,FALSE,FALSE
849,849,21,0,"woodbridge, virginia, usa",english537,english,female,1957,usa,FALSE,,,,0,0,0.086956522,0.154092072,FALSE,FALSE
850,850,20,0,"lyndhurst, virginia, usa",english538,english,female,1958,usa,FALSE,,,,0.072463768,0.100570927,0.115942029,0.1951114,FALSE,FALSE
851,851,19,0,"orange county, california, usa",english539,english,female,1959,usa,FALSE,,,,0.014492754,0.028775467,0.072463768,0.100570927,FALSE,FALSE
852,852,40,0,"new albany, indiana, usa",english54,english,female,115,usa,FALSE,,,,0.057971014,0.083690549,0.101449275,0.127024723,FALSE,FALSE
853,853,18,0,"arlington, virginia, usa",english540,english,female,1960,usa,FALSE,,,,0.028985507,0.042650104,0,0,TRUE,TRUE
854,854,27,0,"fort lauderdale, florida, usa",english541,english,female,1961,usa,FALSE,,,,0,0,0.028985507,0.043265132,FALSE,FALSE
855,855,60,0,"toronto, ontario, canada",english542,english,male,1962,canada,FALSE,,,,0.072463768,0.127024723,0.217391304,0.304117782,FALSE,FALSE
856,856,39,0,"vancouver, british columbia, canada",english543,english,female,1969,canada,FALSE,,,,0.072463768,0.100570927,0.057971014,0.086091283,TRUE,TRUE
857,857,31,0,"hanover, new hampshire, usa",english544,english,male,1970,usa,FALSE,,,,0.057971014,0.086091283,0.043478261,0.057754705,TRUE,TRUE
858,858,56,0,"tangier island, virginia, usa",english545,english,male,1995,usa,FALSE,,,,0.115942029,0.192606595,0.434782609,0.638631504,FALSE,FALSE
859,859,43,0,"tangier island, virginia, usa",english546,english,female,1996,usa,FALSE,,,,0.115942029,0.170345596,0.434782609,0.57996002,FALSE,FALSE
860,860,63,0,"tangier island, virginia, usa",english547,english,male,1997,usa,FALSE,,,,0.115942029,0.175523349,0.275362319,0.428853755,FALSE,FALSE
861,861,61,0,"dublin, ireland",english548,english,male,2003,ireland,FALSE,,,,0.246376812,0.404776485,0.275362319,0.377961813,FALSE,TRUE
862,862,19,0,"exminister, uk",english549,english,female,2012,uk,FALSE,,,,0.057971014,0.086091283,0.057971014,0.086091283,FALSE,TRUE
863,863,53,0,"st. louis, missouri, usa",english55,english,female,116,usa,FALSE,,,,0,0,0.115942029,0.1951114,FALSE,FALSE
864,864,82,0,"fredericksburg, virginia, usa",english550,english,male,2028,usa,FALSE,,,,0.231884058,0.387523629,0.362318841,0.480407944,FALSE,FALSE
865,865,81,0,"king george, virginia, usa",english551,english,female,2029,usa,FALSE,,,,0.144927536,0.243856333,0.231884058,0.373690078,FALSE,FALSE
866,866,23,0,"bethesda, maryland, usa",english552,english,female,2043,usa,FALSE,,,,0.072463768,0.127024723,0.246376812,0.357567118,FALSE,FALSE
867,867,21,0,"nashville, tennessee, usa",english553,english,male,2046,usa,FALSE,,,,0.014492754,0.014285714,0.043478261,0.070600414,FALSE,FALSE
868,868,22,0,"hoffman estates, illinois, usa",english554,english,female,2047,usa,FALSE,,,,0.289855072,0.442586399,0.434782609,0.61994003,FALSE,FALSE
869,869,90,0,"brooklyn, new york, usa",english555,english,male,2049,usa,FALSE,,,,0.115942029,0.182916118,0.173913043,0.264266304,FALSE,FALSE
870,870,84,0,"brooklyn, new york, usa",english556,english,female,2050,usa,FALSE,,,,0.028985507,0.043265132,0.144927536,0.223857302,FALSE,FALSE
871,871,25,2,"sharjah, united arab emirates",english557,english,female,2053,united arab emirates,FALSE,,,,0.028985507,0.043265132,0.173913043,0.286561265,FALSE,FALSE
872,872,23,0,"queens, new york, usa",english558,english,male,2055,usa,FALSE,,,,0.028985507,0.043265132,0.072463768,0.113995241,FALSE,FALSE
873,873,19,0,"reston, virginia, usa",english559,english,female,2056,usa,FALSE,,,,0.028985507,0.043265132,0.057971014,0.086091283,FALSE,FALSE
874,874,20,0,"londonderry, northern ireland, uk",english56,english,male,117,uk,FALSE,,,,0.014492754,0.028775467,0.072463768,0.127024723,FALSE,FALSE
875,875,22,0,"hartford, connecticut, usa",english560,english,female,2059,usa,FALSE,,,,0,0,0.15942029,0.249944259,FALSE,FALSE
876,876,20,0,"yorktown, virginia, usa",english561,english,female,2060,usa,FALSE,,,,0,0,0.014492754,0.028775467,FALSE,FALSE
877,877,30,0,"florence, south carolina, usa",english562,english,female,2061,usa,FALSE,,,,0.014492754,0.028775467,0.086956522,0.166351607,FALSE,FALSE
878,878,32,0,"manassas, virginia, usa",english563,english,male,2074,usa,FALSE,,,,0.014492754,0.028775467,0.057971014,0.086091283,FALSE,FALSE
879,879,52,0,"casper, wyoming, usa",english564,english,male,2077,usa,FALSE,,,,0,0,0.043478261,0.071611253,FALSE,FALSE
880,880,27,0,"portland, oregon, usa",english565,english,female,2080,usa,FALSE,,,,0.014492754,0.028775467,0.217391304,0.318373072,FALSE,FALSE
881,881,22,0,"derby, england, uk",english566,english,male,2081,uk,FALSE,,,,0.115942029,0.1951114,0.144927536,0.211730072,FALSE,FALSE
882,882,24,0,"new york, new york, usa",english567,english,male,2101,usa,FALSE,,,,0.014492754,0.028775467,0.028985507,0.057130855,FALSE,FALSE
883,883,86,0,"quincy, florida, usa",english568,english,female,2103,usa,FALSE,,,,0.072463768,0.11258139,0.144927536,0.22128488,FALSE,FALSE
884,884,24,0,"sydney, australia",english569,english,male,2104,australia,FALSE,,,,0,0,0.028985507,0.043265132,FALSE,FALSE
885,885,34,0,"birmingham 1, uk",english57,english,male,118,uk,FALSE,,,,0.086956522,0.14146658,0.347826087,0.475931677,FALSE,FALSE
886,886,42,0,"parma, ohio, usa",english570,english,female,2106,usa,FALSE,,,,0,0,0.115942029,0.157382246,FALSE,FALSE
887,887,39,0,"washington, dc, usa",english571,english,male,2113,usa,FALSE,,,,0.086956522,0.151966874,0.188405797,0.311374616,FALSE,FALSE
888,888,51,0,"fort worth, texas, usa",english572,english,male,2121,usa,FALSE,,,,0,0,0.072463768,0.099531117,FALSE,FALSE
889,889,46,0,"painesville, ohio, usa",english573,english,male,2124,usa,FALSE,,,,0.057971014,0.083690549,0.101449275,0.17826087,FALSE,FALSE
890,890,26,0,"toronto, ontario, canada",english574,english,female,2162,canada,FALSE,,,,0.043478261,0.071611253,0.130434783,0.184782609,FALSE,FALSE
891,891,24,0,"great falls, virginia, usa",english575,english,male,2165,usa,FALSE,,,,0.231884058,0.355285592,0.47826087,0.638795987,FALSE,FALSE
892,892,63,0,"washington, dc, usa",english576,english,female,2167,usa,FALSE,,,,0.014492754,0.028775467,0.072463768,0.100570927,FALSE,FALSE
893,893,38,0,"san leandro, california, usa",english577,english,female,2170,usa,FALSE,,,,0,0,0,0,FALSE,FALSE
894,894,60,0,"salford, lancashire, uk",english578,english,male,2171,uk,FALSE,,,,0.173913043,0.240457236,0.202898551,0.268851082,FALSE,FALSE
895,895,22,0,"adelaide, australia",english579,english,male,2172,australia,FALSE,,,,0,0,0.028985507,0.057130855,FALSE,FALSE
896,896,46,0,"southhampton, uk",english58,english,female,119,uk,FALSE,,,,0,0,0.014492754,0.028775467,FALSE,FALSE
897,897,30,0,"columbus, ohio, usa",english59,english,male,120,usa,FALSE,,,,0.043478261,0.071611253,0.130434783,0.184782609,FALSE,FALSE
898,898,45,0,"brooklyn, new york, usa",english6,english,female,121,usa,FALSE,,,,0.072463768,0.110838947,0.057971014,0.098136646,TRUE,TRUE
899,899,18,0,"chesapeake, virginia, usa",english60,english,male,122,usa,FALSE,,,,0.014492754,0.028775467,0.043478261,0.071611253,FALSE,FALSE
900,900,19,0,"toronto, ontario, canada",english61,english,male,123,canada,FALSE,,,,0.014492754,0.028775467,0.043478261,0.057754705,FALSE,FALSE
901,901,30,0,"west jordan, utah, usa",english62,english,male,124,usa,FALSE,,,,0,0,0.086956522,0.14146658,FALSE,FALSE
