,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil
1258,49.0,12.0,"kofu, yamanashi prefecture, japan",japanese3,japanese,female,223,japan,False,,,,0.5362318840579711,0.7171954563258911
1259,20.0,15.0,"tokyo, japan",japanese4,japanese,male,224,japan,False,,,,0.8115942028985508,0.8881731973519413
1260,25.0,12.0,"chiba, japan",japanese5,japanese,female,225,japan,False,,,,0.5072463768115942,0.7165631469979296
1261,30.0,10.0,"kawasaki, japan",japanese6,japanese,female,226,japan,False,,,,0.2318840579710145,0.39238589660393686
1262,18.0,12.0,"osaka, japan",japanese7,japanese,male,227,japan,False,,,,0.4057971014492754,0.6308739569609134
1263,25.0,12.0,"tokyo, japan",japanese8,japanese,male,486,japan,False,,,,0.2753623188405797,0.44565217391304346
1264,24.0,13.0,"yokohama, japan",japanese9,japanese,male,543,japan,False,,,,0.5652173913043478,0.7823822463768115
1265,34.0,16.0,"ziguinchor, senegal",jola1,jola,male,784,senegal,False,,,,0.6811594202898551,0.837487922705314
1266,26.0,12.0,"algiers, algeria",kabyle1,kabyle,female,1190,algeria,False,,,,0.5217391304347826,0.7316770186335404
1267,30.0,9.0,"francistown, botswana",kalanga1,kalanga,male,1182,botswana,False,,,,0.5072463768115942,0.7427011132115102
1268,36.0,9.0,"hosanna, ethiopia",kambaata1,kambaata,male,978,ethiopia,False,,,,0.5797101449275363,0.7807971014492754
1269,51.0,7.0,"durame, ethiopia",kambaata2,kambaata,male,1002,ethiopia,False,,,,0.4927536231884058,0.6866431649040344
1270,54.0,8.0,"hosanna, ethiopia",kambaata3,kambaata,male,1033,ethiopia,False,,,,0.6376811594202898,0.853903693314633
1271,26.0,5.0,"bangalore, india",kannada1,kannada,female,228,india,False,,,,0.6086956521739131,0.8023715415019763
1272,48.0,6.0,"kaduna, nigeria",kanuri1,kanuri,female,1049,nigeria,False,,,,0.6521739130434783,0.7994516255385821
1273,18.0,9.0,"semey, kazakhstan",kazakh1,kazakh,male,229,kazakhstan,False,,,,0.5652173913043478,0.7823822463768115
1274,22.0,6.0,"almaty, kazakhstan",kazakh2,kazakh,male,1234,kazakhstan,False,,,,0.6086956521739131,0.8023715415019763
1275,49.0,30.0,"almaty, kazakhstan",kazakh3,kazakh,female,1763,kazakhstan,False,,,,0.6956521739130435,0.8676067371719546
1276,21.0,16.0,"phnom penh, cambodia",khmer1,khmer,female,230,cambodia,False,,,,0.6666666666666666,0.870600414078675
1277,19.0,16.0,"phnom penh, cambodia",khmer2,khmer,male,231,cambodia,False,,,,0.5217391304347826,0.7316770186335404
1278,46.0,25.0,"baling, kampongthum, cambodia",khmer3,khmer,male,232,cambodia,False,,,,0.7391304347826086,0.8808161708619374
1279,31.0,16.0,"phnom penh, cambodia",khmer4,khmer,male,1087,cambodia,False,,,,0.4927536231884058,0.7038719446247026
1280,47.0,25.0,"kampong speu, cambodia",khmer5,khmer,male,1609,cambodia,False,,,,0.391304347826087,0.6048173096550318
1281,20.0,4.0,"auburn, australia",khmer6,khmer,female,1669,australia,False,,,,0.4782608695652174,0.7110367892976588
1282,56.0,25.0,"siem reap, cambodia",khmer7,khmer,male,1911,cambodia,False,,,,0.6376811594202898,0.828332312716881
1283,19.0,16.0,"new orleans, louisiana, usa",kikongo1,kikongo,male,464,usa,False,,,,0.6376811594202898,0.7938808373590982
1284,56.0,28.0,"kimulaza, uige, angola",kikongo2,kikongo,male,1031,angola,False,,,,0.6376811594202898,0.825879917184265
1285,48.0,5.0,"nairobi, kenya",kikuyu1,kikuyu,male,466,kenya,False,,,,0.7971014492753623,0.9283303553702601
1286,50.0,7.0,"kerugoya, kenya",kikuyu2,kikuyu,male,1155,kenya,False,,,,0.5362318840579711,0.7679028132992327
1287,45.0,5.0,"nairobi, kenya",kikuyu3,kikuyu,female,1156,kenya,False,,,,0.5362318840579711,0.7679028132992327
1288,23.0,4.0,"nairobi, kenya",kikuyu4,kikuyu,female,1790,kenya,False,,,,0.5942028985507246,0.7673107890499195
1289,32.0,28.0,"bishkek, kyrgyzstan",kirghiz1,kirghiz,female,233,kyrgyzstan,False,,,,0.782608695652174,0.8991228070175439
1290,22.0,6.0,"dar-es-salaam, tanzania",kiswahili1,kiswahili,male,234,tanzania,False,,,,0.6376811594202898,0.8376811594202899
1291,28.0,16.0,"kigoma, tanzania",kiswahili2,kiswahili,male,235,tanzania,False,,,,0.7536231884057971,0.9094202898550725
1292,29.0,6.0,"nairobi, kenya",kiswahili3,kiswahili,male,236,kenya,False,,,,0.36231884057971014,0.5683389074693423
1293,36.0,34.0,"goma, north kivu, democratic republic of congo",kiswahili4,kiswahili,male,237,democratic republic of congo,False,,,,0.42028985507246375,0.6519668737060041
1294,56.0,4.0,"tanga, tanzania",kiswahili5,kiswahili,female,877,tanzania,False,,,,0.5072463768115942,0.7093397745571659
1295,32.0,8.0,"dar-es-salaam, tanzania",kiswahili6,kiswahili,female,887,tanzania,False,,,,0.5072463768115942,0.6823506055191582
1296,52.0,5.0,"dar-es-salaam, tanzania",kiswahili7,kiswahili,female,934,tanzania,False,,,,0.36231884057971014,0.5684143222506394
1297,42.0,3.0,"nyeri, kenya",kiswahili8,kiswahili,female,1041,kenya,False,,,,0.34782608695652173,0.5553359683794467
1298,50.0,13.0,"tanga, tanzania",kiswahili9,kiswahili,male,1146,tanzania,False,,,,0.4057971014492754,0.63638330088687
1299,38.0,6.0,"hyderabad, andhra pradesh, india",konkani1,konkani,female,438,india,False,,,,0.4927536231884058,0.7110367892976588
1300,29.0,13.0,"ui jong bu, south korea",korean1,korean,male,238,south korea,False,,,,0.7246376811594203,0.8775949862906385
1301,34.0,13.0,"kwangju, south korea",korean10,korean,male,483,south korea,False,,,,0.6666666666666666,0.8735177865612649
1302,26.0,14.0,"seoul, south korea",korean11,korean,male,559,south korea,False,,,,0.5362318840579711,0.7354562155541948
1303,31.0,31.0,"sokcho, south korea",korean12,korean,male,608,south korea,False,,,,0.7101449275362319,0.8888888888888888
1304,50.0,12.0,"pusan, south korea",korean13,korean,female,759,south korea,False,,,,0.391304347826087,0.5341614906832298
1305,22.0,8.0,"kota kinabalu, malaysia",korean14,korean,female,892,malaysia,False,,,,0.3333333333333333,0.5422885572139304
1306,42.0,40.0,"pusan, south korea",korean15,korean,male,1005,south korea,False,,,,0.7971014492753623,0.9205876513797896
1307,30.0,13.0,"nonsan, south korea",korean16,korean,female,1006,south korea,False,,,,0.5507246376811594,0.7889767237593325
1308,21.0,8.0,"cheju-do, south korea",korean17,korean,male,1007,south korea,False,,,,0.782608695652174,0.9365393061045235
1309,25.0,7.0,"seoul, south korea",korean18,korean,male,1117,south korea,False,,,,0.3333333333333333,0.5422885572139304
1310,21.0,14.0,"seoul, south korea",korean19,korean,female,1118,south korea,False,,,,0.7391304347826086,0.8476449275362319
1311,23.0,14.0,"taegu, south korea",korean2,korean,female,239,south korea,False,,,,0.6811594202898551,0.8807453416149068
1312,58.0,13.0,"inchon, south korea",korean20,korean,female,1126,south korea,False,,,,0.2898550724637681,0.47277119016249447
1313,21.0,12.0,"ulsan, south korea",korean21,korean,male,1142,south korea,False,,,,0.7391304347826086,0.8997929606625259
1314,19.0,8.0,"inchon, south korea",korean22,korean,female,1145,south korea,False,,,,0.5217391304347826,0.7536231884057971
1315,49.0,12.0,"seoul, south korea",korean23,korean,female,1196,south korea,False,,,,0.4782608695652174,0.6734027352520922
1316,42.0,13.0,"seoul, south korea",korean24,korean,male,1370,south korea,False,,,,0.5217391304347826,0.738917306052856
1317,34.0,12.0,"anseong, kyong gi, south korea",korean25,korean,female,1386,south korea,False,,,,0.7101449275362319,0.8657931308318444
1318,23.0,21.0,"seoul, south korea",korean26,korean,male,1507,south korea,False,,,,0.43478260869565216,0.6417306052855926
1319,51.0,14.0,"haenam, south korea",korean27,korean,male,1624,south korea,False,,,,0.5217391304347826,0.7354562155541948
1320,62.0,13.0,"seoul, south korea",korean28,korean,female,1663,south korea,False,,,,0.9855072463768116,0.9333666500083292
1321,19.0,8.0,"masan, south korea",korean29,korean,female,1687,south korea,False,,,,0.5217391304347826,0.7422519509476031
1322,19.0,17.0,"seoul, south korea",korean3,korean,female,240,south korea,False,,,,0.6956521739130435,0.9016722408026756
1323,49.0,14.0,"seoul, south korea",korean30,korean,female,1690,south korea,False,,,,0.782608695652174,0.8991228070175439
1324,18.0,7.0,"seoul, south korea",korean31,korean,female,1696,south korea,False,,,,0.5652173913043478,0.7889767237593325
1325,35.0,28.0,"seoul, south korea",korean32,korean,female,1715,south korea,False,,,,0.782608695652174,0.8823640127987954
1326,30.0,13.0,"seongnam, south korea",korean33,korean,female,1722,south korea,False,,,,0.4782608695652174,0.6850701633310329
1327,20.0,11.0,"seoul, south korea",korean34,korean,female,1814,south korea,False,,,,0.6231884057971014,0.8349184782608696
1328,48.0,12.0,"kwangju, south korea",korean35,korean,male,1815,south korea,False,,,,0.5217391304347826,0.7316770186335404
1329,51.0,12.0,"taegu, south korea",korean36,korean,female,1838,south korea,False,,,,0.391304347826087,0.6048173096550318
1330,27.0,14.0,"seoul, south korea",korean37,korean,female,1843,south korea,False,,,,0.5507246376811594,0.7533967391304348
1331,25.0,10.0,"inchon, south korea",korean38,korean,male,1848,south korea,False,,,,0.43478260869565216,0.6308739569609134
1332,55.0,14.0,"pusan, south korea",korean39,korean,male,1862,south korea,False,,,,0.6231884057971014,0.7938808373590982
1333,29.0,15.0,"seoul, south korea",korean4,korean,female,241,south korea,False,,,,0.43478260869565216,0.6519668737060041
1334,21.0,17.0,"seoul, south korea",korean40,korean,female,1943,south korea,False,,,,0.6086956521739131,0.8124860646599776
1335,50.0,12.0,"seoul, south korea",korean41,korean,female,1946,south korea,False,,,,0.5797101449275363,0.7993311036789298
1336,26.0,3.0,"bayside, new york, usa",korean42,korean,male,1950,usa,False,,,,0.2318840579710145,0.35986936109410084
1337,20.0,13.0,"taejon, south korea",korean43,korean,male,1952,south korea,False,,,,0.4057971014492754,0.5812243132165261
1338,49.0,14.0,"inchon, south korea",korean44,korean,male,1971,south korea,False,,,,0.6521739130434783,0.8329070758738277
1339,28.0,13.0,"inchon, south korea",korean45,korean,male,1982,south korea,False,,,,0.4492753623188406,0.6347826086956522
1340,21.0,21.0,"seoul, south korea",korean46,korean,female,2015,south korea,False,,,,0.463768115942029,0.6662696049235657
1341,23.0,10.0,"seoul, south korea",korean47,korean,male,2058,south korea,False,,,,0.391304347826087,0.5939833113746158
1342,32.0,27.0,"seoul, south korea",korean48,korean,male,2075,south korea,False,,,,0.6811594202898551,0.8886588451805844
1343,22.0,7.0,"an yang, south korea",korean49,korean,female,2098,south korea,False,,,,0.8115942028985508,0.9549114331723028
1344,50.0,12.0,"seoul, south korea",korean5,korean,female,242,south korea,False,,,,0.4782608695652174,0.6707794751273013
1345,57.0,13.0,"taejon, south korea",korean50,korean,female,2133,south korea,False,,,,0.5797101449275363,0.7640334762196367
1346,25.0,16.0,"seoul, south korea",korean51,korean,male,2134,south korea,False,,,,0.4927536231884058,0.7124553665196387
1347,40.0,12.0,"seoul, south korea",korean52,korean,male,2158,south korea,False,,,,0.4492753623188406,0.6734027352520922
1348,21.0,12.0,"sunchun, south korea",korean6,korean,female,243,south korea,False,,,,0.7681159420289855,0.9381642512077295
1349,32.0,10.0,"seoul, south korea",korean7,korean,male,244,south korea,False,,,,0.2318840579710145,0.382527046335987
1350,39.0,13.0,"seoul, south korea",korean8,korean,female,452,south korea,False,,,,0.5652173913043478,0.790977750561339
1351,34.0,12.0,"taejon, south korea",korean9,korean,male,474,south korea,False,,,,0.4782608695652174,0.7196625567813109
1352,46.0,5.0,"freetown, sierra leone",krio1,krio,female,245,sierra leone,False,,,,0.6811594202898551,0.862012655644009
1353,26.0,5.0,"freetown, sierra leone",krio2,krio,male,431,sierra leone,False,,,,0.5217391304347826,0.7082267689684569
1354,21.0,5.0,"freetown, sierra leone",krio3,krio,female,1095,sierra leone,False,,,,0.4782608695652174,0.6850931677018633
1355,48.0,7.0,"freetown, sierra leone",krio4,krio,female,1106,sierra leone,False,,,,0.6376811594202898,0.8109640831758034
1356,36.0,6.0,"freetown, sierra leone",krio5,krio,male,1140,sierra leone,False,,,,0.6666666666666666,0.8464750675509702
1357,26.0,3.0,"freetown, sierra leone",krio6,krio,female,2031,sierra leone,False,,,,0.6376811594202898,0.8136645962732919
1358,52.0,4.0,"margibi, liberia",kru1,kru,female,1760,liberia,False,,,,0.5652173913043478,0.7784988102963444
1359,24.0,15.0,"arbil, iraq",kurdish1,kurdish,male,246,iraq,False,,,,0.5507246376811594,0.7318840579710144
1360,37.0,30.0,"sulaymaniyah, iraq",kurdish10,kurdish,male,1767,iraq,False,,,,0.6521739130434783,0.8260869565217391
1361,50.0,10.0,"hawler, kurdistan, iraq",kurdish2,kurdish,male,669,iraq,False,,,,0.6376811594202898,0.8329070758738277
1362,33.0,12.0,"sulaymaniyah, iraq",kurdish3,kurdish,female,809,iraq,False,,,,0.43478260869565216,0.644927536231884
1363,30.0,9.0,"kirkuk, iraq",kurdish4,kurdish,male,1098,iraq,False,,,,0.5072463768115942,0.6545240893066979
1364,32.0,11.0,"sulaymaniyah, iraq",kurdish5,kurdish,male,1180,iraq,False,,,,0.4057971014492754,0.6116362108800673
1365,57.0,11.0,"sulaymaniyah, iraq",kurdish6,kurdish,female,1197,iraq,False,,,,0.42028985507246375,0.617184265010352
1366,29.0,13.0,"sanandaj, iran",kurdish7,kurdish,male,1318,iran,False,,,,0.463768115942029,0.6850931677018633
1367,55.0,39.0,"sulaymaniyah, iraq",kurdish8,kurdish,female,1731,iraq,False,,,,0.5507246376811594,0.7640334762196367
1368,57.0,40.0,"sulaymaniyah, iraq",kurdish9,kurdish,male,1766,iraq,False,,,,0.7391304347826086,0.8792270531400966
1369,30.0,13.0,"leworook, nusa tenggara, indonesia",lamaholot1,lamaholot,male,247,indonesia,False,,,,0.6376811594202898,0.837458193979933
1370,38.0,14.0,"lamotrek island, federated states of micronesia",lamotrekese1,lamotrekese,male,432,federated states of micronesia,False,,,,0.30434782608695654,0.4882779198635976
1371,19.0,12.0,"savannakhet, laos",lao1,lao,female,248,laos,False,,,,0.5362318840579711,0.7427011132115102
1372,25.0,21.0,"vientiane, laos, ",lao2,lao,female,249,,False,,,,0.8840579710144928,0.9795876709532557
1373,52.0,20.0,"pakxe, laos",lao3,lao,male,2007,laos,False,,,,0.5942028985507246,0.822463768115942
1374,24.0,13.0,"riga, latvia",latvian1,latvian,female,250,latvia,False,,,,0.463768115942029,0.6850931677018633
1375,70.0,11.0,"riga, latvia",latvian2,latvian,female,964,latvia,False,,,,0.2898550724637681,0.49569418189455994
1376,19.0,5.0,"riga, latvia",latvian3,latvian,female,1845,latvia,False,,,,0.5362318840579711,0.757190635451505
1377,37.0,30.0,"kinshasa, democratic republic of congo",lingala1,lingala,male,1158,democratic republic of congo,False,,,,0.6086956521739131,0.825879917184265
1378,27.0,24.0,"klaipeda, lithuania",lithuanian1,lithuanian,female,251,lithuania,False,,,,0.37681159420289856,0.5991718426501036
1379,34.0,32.0,"vilnius, lithuania",lithuanian2,lithuanian,female,459,lithuania,False,,,,0.4927536231884058,0.7205552153500714
1380,22.0,8.0,"kaunas, lithuania",lithuanian3,lithuanian,female,596,lithuania,False,,,,0.5362318840579711,0.7536231884057971
1381,23.0,12.0,"klaipeda, lithuania",lithuanian4,lithuanian,female,816,lithuania,False,,,,0.5072463768115942,0.7093397745571659
1382,24.0,9.0,"klaipeda, lithuania",lithuanian5,lithuanian,female,1267,lithuania,False,,,,0.2753623188405797,0.43205208989708044
1383,21.0,10.0,"visaginas, lithuania",lithuanian6,lithuanian,female,1465,lithuania,False,,,,0.37681159420289856,0.5939833113746158
1384,42.0,12.0,"siaya, kenya",luo1,luo,male,252,kenya,False,,,,0.4782608695652174,0.6591304347826086
1385,33.0,5.0,"maseno, kenya",luo2,luo,female,484,kenya,False,,,,0.4492753623188406,0.6709928617780663
1386,54.0,12.0,"luxembourg, luxembourg",luxembourgeois1,luxembourgeois,female,1296,luxembourg,False,,,,0.3333333333333333,0.5229813664596273
1387,19.0,11.0,"ohrid, macedonia",macedonian1,macedonian,male,253,macedonia,False,,,,0.5072463768115942,0.7350205494267792
1388,20.0,10.0,"skopje, macedonia",macedonian10,macedonian,female,1590,macedonia,False,,,,0.42028985507246375,0.6347826086956522
1389,20.0,8.0,"skopje, macedonia",macedonian11,macedonian,female,1591,macedonia,False,,,,0.5217391304347826,0.7571938668346986
1390,20.0,10.0,"skopje, macedonia",macedonian12,macedonian,female,1592,macedonia,False,,,,0.4492753623188406,0.6660079051383399
1391,20.0,8.0,"skopje, macedonia",macedonian13,macedonian,female,1593,macedonia,False,,,,0.34782608695652173,0.5426501035196687
1392,20.0,9.0,"skopje, macedonia",macedonian14,macedonian,female,1594,macedonia,False,,,,0.2318840579710145,0.38752362948960295
1393,20.0,10.0,"skopje, macedonia",macedonian15,macedonian,female,1595,macedonia,False,,,,0.4492753623188406,0.6850931677018633
1394,20.0,5.0,"skopje, macedonia",macedonian16,macedonian,female,1596,macedonia,False,,,,0.3188405797101449,0.47644927536231885
1395,24.0,6.0,"skopje, macedonia",macedonian17,macedonian,male,1597,macedonia,False,,,,0.2898550724637681,0.4690753214941825
1396,20.0,5.0,"skopje, macedonia",macedonian18,macedonian,female,1601,macedonia,False,,,,0.34782608695652173,0.5353535353535354
1397,22.0,10.0,"skopje, macedonia",macedonian19,macedonian,male,1602,macedonia,False,,,,0.5072463768115942,0.746157224418094
1398,24.0,15.0,"stip, macedonia",macedonian2,macedonian,male,888,macedonia,False,,,,0.7101449275362319,0.8772378516624041
1399,19.0,10.0,"skopje, macedonia",macedonian20,macedonian,female,1603,macedonia,False,,,,0.5652173913043478,0.7282112368473297
1400,19.0,12.0,"skopje, macedonia",macedonian21,macedonian,female,1604,macedonia,False,,,,0.43478260869565216,0.6103059581320451
1401,21.0,8.0,"skopje, macedonia",macedonian22,macedonian,female,1605,macedonia,False,,,,0.34782608695652173,0.5422885572139304
1402,20.0,11.0,"skopje, macedonia",macedonian23,macedonian,female,1606,macedonia,False,,,,0.36231884057971014,0.5746691871455576
1403,20.0,7.0,"skopje, macedonia",macedonian24,macedonian,female,1607,macedonia,False,,,,0.18840579710144928,0.3175803402646503
1404,20.0,9.0,"skopje, macedonia",macedonian25,macedonian,female,1608,macedonia,False,,,,0.2753623188405797,0.45368620037807195
